"","county","year","foi","incidence","previousyear","previnf"
"1502","Dawson-Georgia","2008",1.00369519636311e-07,0,0,2.38579069129425e-64
"1503","Dawson-Georgia","2009",4.11760911849097e-05,0,0,1.00369519636311e-07
"1504","Dawson-Georgia","2010",0.00939221469453535,0,0,4.11760911849097e-05
"1505","Dawson-Georgia","2011",0.0598377098291778,0,0,0.00939221469453535
"1506","Dawson-Georgia","2012",0.267324497653666,0,0,0.0598377098291778
"1507","Dawson-Georgia","2013",0.720734346225062,0,0,0.267324497653666
"1508","Dawson-Georgia","2014",0.760480372816984,0,0,0.720734346225062
"1509","Dawson-Georgia","2015",0.803990522588596,1,0,0.760480372816984
"1513","DeKalb-Alabama","2007",2.59831199172637e-76,0,0,0.982129951605244
"1514","DeKalb-Alabama","2008",3.7727388170752e-12,0,0,2.59831199172637e-76
"1515","DeKalb-Alabama","2009",1.01452151401761e-08,0,0,3.7727388170752e-12
"1516","DeKalb-Alabama","2010",4.43578682409403e-05,0,0,1.01452151401761e-08
"1517","DeKalb-Alabama","2011",0.145113399964739,0,0,4.43578682409403e-05
"1518","DeKalb-Alabama","2012",0.399983502006805,0,0,0.145113399964739
"1519","DeKalb-Alabama","2013",0.5862808900315,0,0,0.399983502006805
"1520","DeKalb-Alabama","2014",0.758548039056639,0,0,0.5862808900315
"1521","DeKalb-Alabama","2015",0.873411405213555,1,0,0.758548039056639
"1525","DeKalb-Tennessee","2007",2.538838814156e-64,0,0,0.999843561290739
"1526","DeKalb-Tennessee","2008",2.25067340054267e-09,0,0,2.538838814156e-64
"1527","DeKalb-Tennessee","2009",1.03818303242154e-06,0,0,2.25067340054267e-09
"1528","DeKalb-Tennessee","2010",0.00548481953872881,0,0,1.03818303242154e-06
"1529","DeKalb-Tennessee","2011",0.142393022979763,0,0,0.00548481953872881
"1530","DeKalb-Tennessee","2012",0.631128898412789,0,0,0.142393022979763
"1531","DeKalb-Tennessee","2013",0.880185291949488,1,0,0.631128898412789
"1537","Delaware-Oklahoma","2007",0,0,0,0.999681131594911
"1538","Delaware-Oklahoma","2008",5.6266731165677e-68,0,0,0
"1539","Delaware-Oklahoma","2009",2.9646120713594e-06,0,0,5.6266731165677e-68
"1540","Delaware-Oklahoma","2010",2.96461207135949e-06,0,0,2.9646120713594e-06
"1541","Delaware-Oklahoma","2011",0.0006165539233371,0,0,2.96461207135949e-06
"1542","Delaware-Oklahoma","2012",0.000616718836753564,0,0,0.0006165539233371
"1543","Delaware-Oklahoma","2013",0.0128141928669944,0,0,0.000616718836753564
"1544","Delaware-Oklahoma","2014",0.12032171239,0,0,0.0128141928669944
"1545","Delaware-Oklahoma","2015",0.57915928229443,0,0,0.12032171239
"1546","Delaware-Oklahoma","2016",0.76542298771025,1,0,0.57915928229443
"1549","Delta-Michigan","2007",7.49883819084913e-39,0,0,1
"1550","Delta-Michigan","2008",7.71178790063251e-39,0,0,7.49883819084913e-39
"1551","Delta-Michigan","2009",7.7659417099357e-14,0,0,7.71178790063251e-39
"1552","Delta-Michigan","2010",6.29406053777562e-05,0,0,7.7659417099357e-14
"1553","Delta-Michigan","2011",6.32851641073378e-05,0,0,6.29406053777562e-05
"1554","Delta-Michigan","2012",6.32923241387857e-05,0,0,6.32851641073378e-05
"1555","Delta-Michigan","2013",0.37267491581021,0,0,6.32923241387857e-05
"1556","Delta-Michigan","2014",0.960788443558308,1,0,0.37267491581021
"1561","Dent-Missouri","2007",0,0,0,1
"1562","Dent-Missouri","2008",4.95921313113388e-39,0,0,0
"1563","Dent-Missouri","2009",0.0727642546688487,0,0,4.95921313113388e-39
"1564","Dent-Missouri","2010",0.0727647642921434,0,0,0.0727642546688487
"1565","Dent-Missouri","2011",0.0907615960109833,0,0,0.0727647642921434
"1566","Dent-Missouri","2012",0.311446924470236,0,0,0.0907615960109833
"1567","Dent-Missouri","2013",0.571565859906198,1,0,0.311446924470236
"1573","Des Moines-Iowa","2007",9.48861667264401e-81,0,0,0.999999999999999
"1574","Des Moines-Iowa","2008",1.49596559048082e-43,0,0,9.48861667264401e-81
"1575","Des Moines-Iowa","2009",0.0226276338017017,0,0,1.49596559048082e-43
"1576","Des Moines-Iowa","2010",0.0226276341820398,0,0,0.0226276338017017
"1577","Des Moines-Iowa","2011",0.0284365382287549,0,0,0.0226276341820398
"1578","Des Moines-Iowa","2012",0.0374574818618539,0,0,0.0284365382287549
"1579","Des Moines-Iowa","2013",0.144784756751742,0,0,0.0374574818618539
"1580","Des Moines-Iowa","2014",0.871046936215295,1,0,0.144784756751742
"1585","Desjardins-Quebec","2007",4.7329621361829e-06,0,0,1
"1586","Desjardins-Quebec","2008",4.73463084611702e-05,0,0,4.7329621361829e-06
"1587","Desjardins-Quebec","2009",0.00669213768679911,0,0,4.73463084611702e-05
"1588","Desjardins-Quebec","2010",0.462437603719088,0,0,0.00669213768679911
"1589","Desjardins-Quebec","2011",0.986258225540466,1,0,0.462437603719088
"1597","Dickinson-Michigan","2007",2.55542041848129e-45,0,0,1
"1598","Dickinson-Michigan","2008",2.63523213904897e-45,0,0,2.55542041848129e-45
"1599","Dickinson-Michigan","2009",1.35491209979632e-17,0,0,2.63523213904897e-45
"1600","Dickinson-Michigan","2010",3.20326032559005e-06,0,0,1.35491209979632e-17
"1601","Dickinson-Michigan","2011",3.20431174640945e-06,0,0,3.20326032559005e-06
"1602","Dickinson-Michigan","2012",3.20434740556148e-06,0,0,3.20431174640945e-06
"1603","Dickinson-Michigan","2013",0.184219674354788,1,0,3.20434740556148e-06
"1609","Dickson-Tennessee","2007",1.17254012184662e-75,0,0,1
"1610","Dickson-Tennessee","2008",7.14207884129931e-15,0,0,1.17254012184662e-75
"1611","Dickson-Tennessee","2009",1.43639203113408e-08,0,0,7.14207884129931e-15
"1612","Dickson-Tennessee","2010",0.110453992026239,0,0,1.43639203113408e-08
"1613","Dickson-Tennessee","2011",0.191630014336148,0,0,0.110453992026239
"1614","Dickson-Tennessee","2012",0.582472804161305,1,0,0.191630014336148
"1621","Digby-Nova Scotia","2007",6.54381474584616e-14,0,0,0.999999916740945
"1622","Digby-Nova Scotia","2008",1.49642453538708e-11,0,0,6.54381474584616e-14
"1623","Digby-Nova Scotia","2009",6.2854277364913e-10,0,0,1.49642453538708e-11
"1624","Digby-Nova Scotia","2010",0.362222963040223,0,0,6.2854277364913e-10
"1625","Digby-Nova Scotia","2011",0.543478339762778,0,0,0.362222963040223
"1626","Digby-Nova Scotia","2012",0.9903462394167,0,0,0.543478339762778
"1627","Digby-Nova Scotia","2013",0.999588391014858,1,0,0.9903462394167
"1633","District 19/Sturgeon Bay-Manitoba","2007",0,0,0,1
"1634","District 19/Sturgeon Bay-Manitoba","2008",0,0,0,0
"1635","District 19/Sturgeon Bay-Manitoba","2009",4.61628216756795e-81,0,0,0
"1636","District 19/Sturgeon Bay-Manitoba","2010",7.70465810791466e-51,0,0,4.61628216756795e-81
"1637","District 19/Sturgeon Bay-Manitoba","2011",7.70465810791466e-51,0,0,7.70465810791466e-51
"1638","District 19/Sturgeon Bay-Manitoba","2012",7.70465810791508e-51,0,0,7.70465810791466e-51
"1639","District 19/Sturgeon Bay-Manitoba","2013",2.35800192964127e-29,0,0,7.70465810791508e-51
"1640","District 19/Sturgeon Bay-Manitoba","2014",1.87740404314242e-14,0,0,2.35800192964127e-29
"1641","District 19/Sturgeon Bay-Manitoba","2015",3.48535957165617e-13,0,0,1.87740404314242e-14
"1642","District 19/Sturgeon Bay-Manitoba","2016",0.00306097083401772,0,0,3.48535957165617e-13
"1643","District 19/Sturgeon Bay-Manitoba","2017",0.00306097083401772,1,0,0.00306097083401772
"1645","Division No. 17-Manitoba","2007",0,0,0,1
"1646","Division No. 17-Manitoba","2008",0,0,0,0
"1647","Division No. 17-Manitoba","2009",0,0,0,0
"1648","Division No. 17-Manitoba","2010",8.31735838703471e-65,0,0,0
"1649","Division No. 17-Manitoba","2011",8.31735838703471e-65,0,0,8.31735838703471e-65
"1650","Division No. 17-Manitoba","2012",8.31735838703471e-65,0,0,8.31735838703471e-65
"1651","Division No. 17-Manitoba","2013",3.04993194843848e-39,0,0,8.31735838703471e-65
"1652","Division No. 17-Manitoba","2014",6.43238392142365e-21,0,0,3.04993194843848e-39
"1653","Division No. 17-Manitoba","2015",3.84227938152728e-14,0,0,6.43238392142365e-21
"1654","Division No. 17-Manitoba","2016",3.48404823750812e-07,0,0,3.84227938152728e-14
"1655","Division No. 17-Manitoba","2017",0.999999993120078,0,0,3.48404823750812e-07
"1656","Division No. 17-Manitoba","2018",1,1,0,0.999999993120078
"1657","Dixon-Nebraska","2007",0,0,0,1
"1658","Dixon-Nebraska","2008",2.05799924224869e-99,0,0,0
"1659","Dixon-Nebraska","2009",2.69372181802606e-16,0,0,2.05799924224869e-99
"1660","Dixon-Nebraska","2010",2.69372181802606e-16,0,0,2.69372181802606e-16
"1661","Dixon-Nebraska","2011",2.72351788457988e-16,0,0,2.69372181802606e-16
"1662","Dixon-Nebraska","2012",2.72366193778492e-16,0,0,2.72351788457988e-16
"1663","Dixon-Nebraska","2013",6.61133565222896e-09,0,0,2.72366193778492e-16
"1664","Dixon-Nebraska","2014",1.44135530879767e-07,0,0,6.61133565222896e-09
"1665","Dixon-Nebraska","2015",0.563057844243974,0,0,1.44135530879767e-07
"1666","Dixon-Nebraska","2016",0.999999678662993,1,0,0.563057844243974
"1669","Dodge-Wisconsin","2007",1.20265061604462e-51,0,0,1
"1670","Dodge-Wisconsin","2008",8.32128458702555e-43,0,0,1.20265061604462e-51
"1671","Dodge-Wisconsin","2009",5.0688823280826e-13,0,0,8.32128458702555e-43
"1672","Dodge-Wisconsin","2010",6.87677304264616e-13,0,0,5.0688823280826e-13
"1673","Dodge-Wisconsin","2011",9.06186496200823e-13,0,0,6.87677304264616e-13
"1674","Dodge-Wisconsin","2012",0.000700626525026495,0,0,9.06186496200823e-13
"1675","Dodge-Wisconsin","2013",0.00927835100767802,0,0,0.000700626525026495
"1676","Dodge-Wisconsin","2014",0.207528527221321,0,0,0.00927835100767802
"1677","Dodge-Wisconsin","2015",0.391589137601131,0,0,0.207528527221321
"1678","Dodge-Wisconsin","2016",0.999780967397447,1,0,0.391589137601131
"1681","Door-Wisconsin","2007",9.79145982422691e-36,0,0,1
"1682","Door-Wisconsin","2008",1.03181019362534e-35,0,0,9.79145982422691e-36
"1683","Door-Wisconsin","2009",6.1064725307136e-12,0,0,1.03181019362534e-35
"1684","Door-Wisconsin","2010",8.43099336235791e-05,0,0,6.1064725307136e-12
"1685","Door-Wisconsin","2011",8.70662854561139e-05,0,0,8.43099336235791e-05
"1686","Door-Wisconsin","2012",8.70919033880207e-05,0,0,8.70662854561139e-05
"1687","Door-Wisconsin","2013",0.311509482017954,0,0,8.70919033880207e-05
"1688","Door-Wisconsin","2014",0.979209948828492,1,0,0.311509482017954
"1693","Douglas-Missouri","2007",0,0,0,1
"1694","Douglas-Missouri","2008",8.76242077296281e-47,0,0,0
"1695","Douglas-Missouri","2009",0.0286331798700714,0,0,8.76242077296281e-47
"1696","Douglas-Missouri","2010",0.0286331807191346,0,0,0.0286331798700714
"1697","Douglas-Missouri","2011",0.0759224671017809,0,0,0.0286331807191346
"1698","Douglas-Missouri","2012",0.085661827723995,0,0,0.0759224671017809
"1699","Douglas-Missouri","2013",0.34442519739243,0,0,0.085661827723995
"1700","Douglas-Missouri","2014",0.74165918045325,0,0,0.34442519739243
"1701","Douglas-Missouri","2015",0.992323609595981,0,0,0.74165918045325
"1702","Douglas-Missouri","2016",0.994368721971425,1,0,0.992323609595981
"1705","Douglas-Wisconsin","2007",1.96642877473979e-78,0,0,1
"1706","Douglas-Wisconsin","2008",2.43007091954344e-78,0,0,1.96642877473979e-78
"1707","Douglas-Wisconsin","2009",2.87256173944843e-30,0,0,2.43007091954344e-78
"1708","Douglas-Wisconsin","2010",4.99588400151926e-17,0,0,2.87256173944843e-30
"1709","Douglas-Wisconsin","2011",4.9958840093942e-17,0,0,4.99588400151926e-17
"1710","Douglas-Wisconsin","2012",5.0991285081243e-17,0,0,4.9958840093942e-17
"1711","Douglas-Wisconsin","2013",0.00820981605916629,0,0,5.0991285081243e-17
"1712","Douglas-Wisconsin","2014",0.0115217404509632,0,0,0.00820981605916629
"1713","Douglas-Wisconsin","2015",0.269785269737813,1,0,0.0115217404509632
"1717","Dubuque-Iowa","2007",1.71713937549239e-72,0,0,1
"1718","Dubuque-Iowa","2008",4.49681609676206e-50,0,0,1.71713937549239e-72
"1719","Dubuque-Iowa","2009",3.05366719883078e-07,0,0,4.49681609676206e-50
"1720","Dubuque-Iowa","2010",3.05366750885156e-07,0,0,3.05366719883078e-07
"1721","Dubuque-Iowa","2011",3.31672913811801e-07,0,0,3.05366750885156e-07
"1722","Dubuque-Iowa","2012",0.0014884467528326,0,0,3.31672913811801e-07
"1723","Dubuque-Iowa","2013",0.124798586538902,0,0,0.0014884467528326
"1724","Dubuque-Iowa","2014",0.43089119012291,0,0,0.124798586538902
"1725","Dubuque-Iowa","2015",0.898392295696312,1,0,0.43089119012291
"1729","Dufferin-Ontario","2007",5.73412841149141e-07,0,0,1
"1730","Dufferin-Ontario","2008",1.21287904049446e-06,0,0,5.73412841149141e-07
"1731","Dufferin-Ontario","2009",0.180382308156019,0,0,1.21287904049446e-06
"1732","Dufferin-Ontario","2010",0.739835251118405,1,0,0.180382308156019
"1741","Dukes-Massachusetts","2007",0.0167396453964934,0,0,1
"1742","Dukes-Massachusetts","2008",0.226738117165512,0,0,0.0167396453964934
"1743","Dukes-Massachusetts","2009",0.226753454562226,0,0,0.226738117165512
"1744","Dukes-Massachusetts","2010",0.32716582518057,0,0,0.226753454562226
"1745","Dukes-Massachusetts","2011",0.327165827482593,0,0,0.32716582518057
"1746","Dukes-Massachusetts","2012",0.64506348896751,0,0,0.327165827482593
"1747","Dukes-Massachusetts","2013",0.645063488968661,0,0,0.64506348896751
"1748","Dukes-Massachusetts","2014",0.645063488968661,0,0,0.645063488968661
"1749","Dukes-Massachusetts","2015",1,0,0,0.645063488968661
"1750","Dukes-Massachusetts","2016",0.999998725669631,1,0,1
"1753","Edmonson-Kentucky","2007",2.33581047031303e-59,0,0,1
"1754","Edmonson-Kentucky","2008",4.5641587028211e-10,0,0,2.33581047031303e-59
"1755","Edmonson-Kentucky","2009",9.30272190225199e-08,0,0,4.5641587028211e-10
"1756","Edmonson-Kentucky","2010",0.0529647243056702,0,0,9.30272190225199e-08
"1757","Edmonson-Kentucky","2011",0.187231367425207,0,0,0.0529647243056702
"1758","Edmonson-Kentucky","2012",0.558716864889668,1,0,0.187231367425207
"1765","Elliott-Kentucky","2007",9.7652186189359e-33,0,0,0.999997602711968
"1766","Elliott-Kentucky","2008",0.00584439897910146,0,0,9.7652186189359e-33
"1767","Elliott-Kentucky","2009",0.0234093776093415,0,0,0.00584439897910146
"1768","Elliott-Kentucky","2010",0.195800467802158,0,0,0.0234093776093415
"1769","Elliott-Kentucky","2011",0.222973834211581,0,0,0.195800467802158
"1770","Elliott-Kentucky","2012",0.690378870860184,1,0,0.222973834211581
"1777","Emmet-Michigan","2007",4.73204640155474e-26,0,0,0.999950622423252
"1778","Emmet-Michigan","2008",5.00072192363413e-26,0,0,4.73204640155474e-26
"1779","Emmet-Michigan","2009",8.03390347400155e-07,0,0,5.00072192363413e-26
"1780","Emmet-Michigan","2010",0.000661284927684613,0,0,8.03390347400155e-07
"1781","Emmet-Michigan","2011",0.00315103816177804,0,0,0.000661284927684613
"1782","Emmet-Michigan","2012",0.00316121363824929,0,0,0.00315103816177804
"1783","Emmet-Michigan","2013",0.529674550999071,0,0,0.00316121363824929
"1784","Emmet-Michigan","2014",0.985354990563693,1,0,0.529674550999071
"1789","Erie-New York","2007",0.000127193764215038,0,0,1
"1790","Erie-New York","2008",0.00536254190694424,0,0,0.000127193764215038
"1791","Erie-New York","2009",0.204885396892786,1,0,0.00536254190694424
"1801","Essex-New York","2007",0.328487558059301,1,0,1
"1813","Estill-Kentucky","2007",2.45299356297622e-40,0,0,1
"1814","Estill-Kentucky","2008",0.000391452135652564,0,0,2.45299356297622e-40
"1815","Estill-Kentucky","2009",0.00332280677622158,0,0,0.000391452135652564
"1816","Estill-Kentucky","2010",0.0283556971052075,0,0,0.00332280677622158
"1817","Estill-Kentucky","2011",0.0852678280774661,0,0,0.0283556971052075
"1818","Estill-Kentucky","2012",0.616076653129391,0,0,0.0852678280774661
"1819","Estill-Kentucky","2013",0.997409097216163,1,0,0.616076653129391
"1825","Fairfield-Connecticut","2007",0.386320302339867,0,0,0.999793994233712
"1826","Fairfield-Connecticut","2008",0.720131418292618,0,0,0.386320302339867
"1827","Fairfield-Connecticut","2009",0.831234247317845,0,0,0.720131418292618
"1828","Fairfield-Connecticut","2010",0.998824322798669,1,0,0.831234247317845
"1837","Fayette-Kentucky","2007",9.31546157922694e-42,0,0,1
"1838","Fayette-Kentucky","2008",2.02728245805631e-05,0,0,9.31546157922694e-42
"1839","Fayette-Kentucky","2009",0.000220617480735904,0,0,2.02728245805631e-05
"1840","Fayette-Kentucky","2010",0.0247897724939234,0,0,0.000220617480735904
"1841","Fayette-Kentucky","2011",0.113602932406893,0,0,0.0247897724939234
"1842","Fayette-Kentucky","2012",0.500463062665722,0,0,0.113602932406893
"1843","Fayette-Kentucky","2013",0.994506828186606,1,0,0.500463062665722
"1849","Fayette-Pennsylvania","2007",1.42655713918553e-11,0,0,0.999986884784113
"1850","Fayette-Pennsylvania","2008",0.0222633235731854,0,0,1.42655713918553e-11
"1851","Fayette-Pennsylvania","2009",0.142489853307561,1,0,0.0222633235731854
"1861","Fayette-West Virginia","2007",3.84475202718939e-23,0,0,0.999999999999998
"1862","Fayette-West Virginia","2008",0.193230978680305,0,0,3.84475202718939e-23
"1863","Fayette-West Virginia","2009",0.678477028216758,0,0,0.193230978680305
"1864","Fayette-West Virginia","2010",0.953100817307098,1,0,0.678477028216758
"1873","Fentress-Tennessee","2007",9.09934839663801e-55,0,0,0.999989426771575
"1874","Fentress-Tennessee","2008",2.39195499419644e-06,0,0,9.09934839663801e-55
"1875","Fentress-Tennessee","2009",0.000232396664895766,0,0,2.39195499419644e-06
"1876","Fentress-Tennessee","2010",0.00147360860102196,0,0,0.000232396664895766
"1877","Fentress-Tennessee","2011",0.168723607530033,0,0,0.00147360860102196
"1878","Fentress-Tennessee","2012",0.648634357679058,1,0,0.168723607530033
"1885","Fillmore-Minnesota","2007",3.84959412826812e-81,0,0,0.996221483319693
"1886","Fillmore-Minnesota","2008",2.81216251408246e-66,0,0,3.84959412826812e-81
"1887","Fillmore-Minnesota","2009",1.22284645913471e-12,0,0,2.81216251408246e-66
"1888","Fillmore-Minnesota","2010",1.22284645915322e-12,0,0,1.22284645913471e-12
"1889","Fillmore-Minnesota","2011",1.2512636076909e-12,0,0,1.22284645915322e-12
"1890","Fillmore-Minnesota","2012",6.98576949005878e-08,0,0,1.2512636076909e-12
"1891","Fillmore-Minnesota","2013",0.018779353794252,0,0,6.98576949005878e-08
"1892","Fillmore-Minnesota","2014",0.0970039131321149,0,0,0.018779353794252
"1893","Fillmore-Minnesota","2015",0.21148923034247,0,0,0.0970039131321149
"1894","Fillmore-Minnesota","2016",0.693017401653839,1,0,0.21148923034247
"1897","Floyd-Georgia","2007",1.71335560136025e-73,0,0,1
"1898","Floyd-Georgia","2008",7.08252945807949e-11,0,0,1.71335560136025e-73
"1899","Floyd-Georgia","2009",1.22390232220289e-07,0,0,7.08252945807949e-11
"1900","Floyd-Georgia","2010",0.00013667020706069,0,0,1.22390232220289e-07
"1901","Floyd-Georgia","2011",0.0863200581835395,0,0,0.00013667020706069
"1902","Floyd-Georgia","2012",0.318232159105929,0,0,0.0863200581835395
"1903","Floyd-Georgia","2013",0.641134452139863,0,0,0.318232159105929
"1904","Floyd-Georgia","2014",0.682100881408552,1,0,0.641134452139863
"1909","Foard-Texas","2007",0,0,0,0.999168073993497
"1910","Foard-Texas","2008",0,0,0,0
"1911","Foard-Texas","2009",3.19242829975193e-34,0,0,0
"1912","Foard-Texas","2010",3.19242829975193e-34,0,0,3.19242829975193e-34
"1913","Foard-Texas","2011",4.89325135003038e-26,0,0,3.19242829975193e-34
"1914","Foard-Texas","2012",4.89325135003602e-26,0,0,4.89325135003038e-26
"1915","Foard-Texas","2013",2.29575044227182e-23,0,0,4.89325135003602e-26
"1916","Foard-Texas","2014",9.17330646518675e-14,0,0,2.29575044227182e-23
"1917","Foard-Texas","2015",2.18513932666639e-12,0,0,9.17330646518675e-14
"1918","Foard-Texas","2016",0.983428649679878,0,0,2.18513932666639e-12
"1919","Foard-Texas","2017",0.999992372978509,1,0,0.983428649679878
"1921","Forest Management District 50-Newfoundland","2007",1.37864226040543e-76,0,0,1
"1922","Forest Management District 50-Newfoundland","2008",8.87190498091383e-73,0,0,1.37864226040543e-76
"1923","Forest Management District 50-Newfoundland","2009",1.10364050557963e-63,0,0,8.87190498091383e-73
"1924","Forest Management District 50-Newfoundland","2010",4.10566807421107e-21,0,0,1.10364050557963e-63
"1925","Forest Management District 50-Newfoundland","2011",8.27597163136942e-19,0,0,4.10566807421107e-21
"1926","Forest Management District 50-Newfoundland","2012",1.04140227344411e-12,0,0,8.27597163136942e-19
"1927","Forest Management District 50-Newfoundland","2013",1.87838010086727e-09,0,0,1.04140227344411e-12
"1928","Forest Management District 50-Newfoundland","2014",1.87853036802478e-09,0,0,1.87838010086727e-09
"1929","Forest Management District 50-Newfoundland","2015",3.92995754598272e-08,0,0,1.87853036802478e-09
"1930","Forest Management District 50-Newfoundland","2016",0.108301879317944,0,0,3.92995754598272e-08
"1931","Forest Management District 50-Newfoundland","2017",1,1,0,0.108301879317944
"1933","Forest-Pennsylvania","2007",5.78257561311598e-08,0,0,1
"1934","Forest-Pennsylvania","2008",0.0293851496902979,0,0,5.78257561311598e-08
"1935","Forest-Pennsylvania","2009",0.14617966110209,0,0,0.0293851496902979
"1936","Forest-Pennsylvania","2010",0.179082446204249,0,0,0.14617966110209
"1937","Forest-Pennsylvania","2011",0.931359817074325,1,0,0.179082446204249
"1945","Franklin-Alabama","2007",7.2815431830553e-94,0,0,0.999999999999999
"1946","Franklin-Alabama","2008",3.31038759328776e-20,0,0,7.2815431830553e-94
"1947","Franklin-Alabama","2009",1.15813702319228e-10,0,0,3.31038759328776e-20
"1948","Franklin-Alabama","2010",0.000576501020849314,0,0,1.15813702319228e-10
"1949","Franklin-Alabama","2011",0.134396166786061,0,0,0.000576501020849314
"1950","Franklin-Alabama","2012",0.272296082055512,0,0,0.134396166786061
"1951","Franklin-Alabama","2013",0.570295244259764,0,0,0.272296082055512
"1952","Franklin-Alabama","2014",0.870887416447659,0,0,0.570295244259764
"1953","Franklin-Alabama","2015",0.877266826107332,1,0,0.870887416447659
"1957","Franklin-Arkansas","2007",0,0,0,0.999999998572473
"1958","Franklin-Arkansas","2008",1.13041344148922e-60,0,0,0
"1959","Franklin-Arkansas","2009",1.87604705543514e-05,0,0,1.13041344148922e-60
"1960","Franklin-Arkansas","2010",1.87604705546284e-05,0,0,1.87604705543514e-05
"1961","Franklin-Arkansas","2011",0.00786975364371902,0,0,1.87604705546284e-05
"1962","Franklin-Arkansas","2012",0.00786992190786522,0,0,0.00786975364371902
"1963","Franklin-Arkansas","2013",0.0376027658323348,0,0,0.00786992190786522
"1964","Franklin-Arkansas","2014",0.370606244393454,1,0,0.0376027658323348
"1969","Franklin-Massachusetts","2007",0.530833156799503,1,0,1
"1981","Franklin-Missouri","2007",4.68322278994289e-96,0,0,1
"1982","Franklin-Missouri","2008",1.44030274682056e-36,0,0,4.68322278994289e-96
"1983","Franklin-Missouri","2009",0.0416201973792045,0,0,1.44030274682056e-36
"1984","Franklin-Missouri","2010",0.0416207751681991,0,0,0.0416201973792045
"1985","Franklin-Missouri","2011",0.111790027687957,0,0,0.0416207751681991
"1986","Franklin-Missouri","2012",0.420857328265771,1,0,0.111790027687957
"1993","Franklin-New York","2007",0.31383336892028,0,0,0.999999999999999
"1994","Franklin-New York","2008",0.72663294900631,1,0,0.31383336892028
"2005","Franklin-Ohio","2007",8.35787393740471e-26,0,0,1
"2006","Franklin-Ohio","2008",1.63363033809075e-06,0,0,8.35787393740471e-26
"2007","Franklin-Ohio","2009",0.000293421299281692,0,0,1.63363033809075e-06
"2008","Franklin-Ohio","2010",0.0181211640835573,0,0,0.000293421299281692
"2009","Franklin-Ohio","2011",0.0633721387340965,0,0,0.0181211640835573
"2010","Franklin-Ohio","2012",0.842319757132884,0,0,0.0633721387340965
"2011","Franklin-Ohio","2013",0.997484913479062,1,0,0.842319757132884
"2017","Franklin-Tennessee","2007",9.97106224390486e-73,0,0,0.999999999997518
"2018","Franklin-Tennessee","2008",1.60057634285637e-11,0,0,9.97106224390486e-73
"2019","Franklin-Tennessee","2009",2.61877758958219e-08,0,0,1.60057634285637e-11
"2020","Franklin-Tennessee","2010",0.00137387798406963,0,0,2.61877758958219e-08
"2021","Franklin-Tennessee","2011",0.125034278484627,1,0,0.00137387798406963
"2029","Frederick-Virginia","2007",1.98740247283438e-09,0,0,0.999875542716365
"2030","Frederick-Virginia","2008",0.0931345840370073,0,0,1.98740247283438e-09
"2031","Frederick-Virginia","2009",0.436921389155537,0,0,0.0931345840370073
"2032","Frederick-Virginia","2010",0.794986640705287,1,0,0.436921389155537
"2041","Frio-Texas","2007",0,0,0,0.999999999999999
"2042","Frio-Texas","2008",0,0,0,0
"2043","Frio-Texas","2009",5.46606794107037e-65,0,0,0
"2044","Frio-Texas","2010",5.46606794107037e-65,0,0,5.46606794107037e-65
"2045","Frio-Texas","2011",8.97567249838194e-52,0,0,5.46606794107037e-65
"2046","Frio-Texas","2012",8.97567249838194e-52,0,0,8.97567249838194e-52
"2047","Frio-Texas","2013",1.04857150639786e-46,0,0,8.97567249838194e-52
"2048","Frio-Texas","2014",2.59496395435489e-29,0,0,1.04857150639786e-46
"2049","Frio-Texas","2015",2.59496406642976e-29,0,0,2.59496395435489e-29
"2050","Frio-Texas","2016",5.8385064266982e-11,0,0,2.59496406642976e-29
"2051","Frio-Texas","2017",0.163503534915754,0,0,5.8385064266982e-11
"2052","Frio-Texas","2018",1,1,0,0.163503534915754
"2053","Fulton-Pennsylvania","2007",2.55364756151986e-07,0,0,1
"2054","Fulton-Pennsylvania","2008",0.0801428140165726,0,0,2.55364756151986e-07
"2055","Fulton-Pennsylvania","2009",0.404096695047328,0,0,0.0801428140165726
"2056","Fulton-Pennsylvania","2010",0.667588273908979,1,0,0.404096695047328
"2065","Garland-Arkansas","2007",0,0,0,1
"2066","Garland-Arkansas","2008",1.10942276351367e-55,0,0,0
"2067","Garland-Arkansas","2009",8.63346207580592e-06,0,0,1.10942276351367e-55
"2068","Garland-Arkansas","2010",8.63346209996186e-06,0,0,8.63346207580592e-06
"2069","Garland-Arkansas","2011",0.0100317632834764,0,0,8.63346209996186e-06
"2070","Garland-Arkansas","2012",0.0100317752806572,0,0,0.0100317632834764
"2071","Garland-Arkansas","2013",0.0664241448071108,0,0,0.0100317752806572
"2072","Garland-Arkansas","2014",0.753402351740718,1,0,0.0664241448071108
"2077","Garrard-Kentucky","2007",2.24390769258185e-44,0,0,1
"2078","Garrard-Kentucky","2008",2.72078920493027e-05,0,0,2.24390769258185e-44
"2079","Garrard-Kentucky","2009",0.000444788923560147,0,0,2.72078920493027e-05
"2080","Garrard-Kentucky","2010",0.0130286890465589,0,0,0.000444788923560147
"2081","Garrard-Kentucky","2011",0.0992493293639411,0,0,0.0130286890465589
"2082","Garrard-Kentucky","2012",0.587766107000392,0,0,0.0992493293639411
"2083","Garrard-Kentucky","2013",0.987052010610261,1,0,0.587766107000392
"2089","Garrett-Maryland","2007",2.12017967899078e-11,0,0,0.99989495803644
